event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp
TUR13488,2020-09-18,2020,2,Political violence,Battles,Armed clash,Military Forces of Turkey (2016-) Gendarmerie,Military Forces of Turkey (2016-),1,PKK: Kurdistan Workers Party,,2,12,,792,Middle East,Turkey,Sirnak,Silopi,,Silopi,37.2438,42.4634,2,Aksam; A Haber; Aydinlik,National,"Around 18 September 2020 (as reported), 2 PKK militants were killed, injured or captured during the drone-supported security operations carried out by Gendarmerie forces in Silopi district of Sirnak.",0,,1600705030
TUR13490,2020-09-18,2020,1,Political violence,Battles,Armed clash,Military Forces of Turkey (2016-) Gendarmerie,Military Forces of Turkey (2016-),1,PKK: Kurdistan Workers Party,,2,12,,792,Middle East,Turkey,Adiyaman,Adiyaman,,Yedioluk,37.9338,38.3612,1,Rudaw; Ihlas News Agency; TRT Haber,National-International,"On 18 September 2020, one PKK militant was killed, injured or captured during the air-backed security operations carried out by Gendarmerie forces in Yedioluk village of the central district, Adiyaman.",0,,1600705030
TUR13487,2020-09-18,2020,1,Strategic developments,Strategic developments,Looting/property destruction,Jinen Tirejen Roje,,3,Civilians (Turkey),AKP: Justice and Development Party,7,37,,792,Middle East,Turkey,Istanbul,Besiktas,,Ortakoy,41.0478,29.0260,1,ANF News,International,"Property destruction: On 18 September 2020, Jinen Tirejen Roje initiative carried out arson attacks in Ortakoy quarter of Besiktas, Istanbul, inflicting material damage to 3 vehicles due to their owners' alleged AKP memberships.",0,,1600705030
TUR13483,2020-09-18,2020,1,Strategic developments,Strategic developments,Looting/property destruction,Jinen Tirejen Roje,,3,Civilians (Turkey),Labor Group (Turkey); AKP: Justice and Development Party,7,37,,792,Middle East,Turkey,Kocaeli,Gebze,,Gebze,40.8028,29.4307,2,ANF News,International,"Property destruction: On 18 September 2020, Jinen Tirejen Roje initiative carried out an arson attack in Gebze district of Kocaeli, Istanbul, inflicting material damage to a commercial facility for the owner's alleged AKP membership.",0,,1600705030
TUR13477,2020-09-18,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Turkey),CHP: Republican Peoples Party; Women (Turkey),6,,,0,60,,792,Middle East,Turkey,Istanbul,Beyoglu,,Beyoglu,41.0369,28.9775,1,Bianet,National,"On 18 September 2020, CHP held a demonstration in Beyoglu town, Istanbul to draw attention to the issues in the education system in the beginning of the school year and inequalities students are subject to while accessing to educational services due to the coronavirus outbreak. CHP executives and the party's women wing also attended the event.",0,crowd size=no report,1600705030
TUR13486,2020-09-18,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Turkey),Egitim Sen: Education and Science Workers Union; Teachers (Turkey),6,,,0,60,,792,Middle East,Turkey,Mardin,Artuklu,,Mardin,37.3131,40.7436,1,Bianet,National,"On 18 September 2020, Egitim-Sen members staged a demonstration outside the provincial directorate of national education in Mardin town centre. The protesters claimed preparations are not ready yet for remote learning and conventional education should resume in the schools after necessary safety measures are taken.",0,crowd size=no report,1618498116
TUR13480,2020-09-18,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Turkey),,6,,,0,60,,792,Middle East,Turkey,Diyarbakir,Yenisehir,,Diyarbakir,37.9136,40.2172,1,Ihlas News Agency,National,"On 18 September 2020, families who claim their children have been kidnapped by the PKK continued their sit-in protest in front of the HDP provincial building in Diyarbakir city centre for the 380th day. The families accused HDP of working with PKK, and demanded their children be returned.",0,crowd size=no report,1618498133
TUR13484,2020-09-18,2020,1,Strategic developments,Strategic developments,Change to group/activity,Government of Turkey (2016-),,1,,,0,10,,792,Middle East,Turkey,Hakkari,Hakkari,,Hakkari,37.5744,43.7408,3,Anadolu Agency; Haberler; Ihlas News Agency,National,"Security measures: On 18 September 2020, Hakkari Governor's Office issued a ban on all forms of marches, protests, press conferences, sit-ins and other political gatherings in the province for 15 days as part of the measures to curb the coronavirus outbreak.",0,,1607976780
TUR13489,2020-09-18,2020,1,Strategic developments,Strategic developments,Looting/property destruction,Martyr Sema Kocer Vengeance Unit,,3,Civilians (Turkey),Labor Group (Turkey),7,37,,792,Middle East,Turkey,Van,Tusba,,Tusba,38.5257,43.3689,2,ANF News,International,"Property destruction: On 18 September 2020, Martyr Sema Kocer Vengeance Units carried out an arson attack in Tusba, Van, inflicting material damage to railroad.",0,,1614639425
TUR13481,2020-09-18,2020,1,Strategic developments,Strategic developments,Looting/property destruction,Martyr Sema Kocer Vengeance Unit,,3,Civilians (Turkey),Labor Group (Turkey),7,37,,792,Middle East,Turkey,Van,Edremit,,Edremit,38.4207,43.2589,2,ANF News,International,"Property destruction: On 18 September 2020, Martyr Sema Kocer Vengeance Units carried out an arson attack in Edremit, Van, inflicting material damage a cell tower belonging to a telecom company.",0,,1614639425
TUR13478,2020-09-18,2020,1,Strategic developments,Strategic developments,Change to group/activity,Military Forces of Turkey (2016-) Gendarmerie,Police Forces of Turkey (2016-) Special Operations; Military Forces of Turkey (2016-) Village Guards,1,,,0,10,,792,Middle East,Turkey,Bitlis,Bitlis,,Bitlis,38.4011,42.1078,2,Anadolu Agency; Aydinlik; A Haber; TRT Haber,National,"Movement of forces: On 18 September 2020, Turkish Gendarmerie forces launched a ground operation named 'Yildirim (Lightning) 12' against PKK militants with the deployment of total 747 personnel in central district of Bitlis. Special operation units of Police forces and village guards also participated in the operation.",0,,1623104655
TUR13479,2020-09-18,2020,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Turkey (2016-),,1,PKK: Kurdistan Workers Party,,2,12,,792,Middle East,Turkey,Hakkari,Cukurca,,Cukurca,37.2481,43.6136,2,People's Defense Forces,Other,"On 18 September 2020, Turkish army helicopters carried out airstrikes targeting PKK militants in Kinyanis village (Kurdish name) in Cukurca district of Hakkari. No information on casualties was reported by source.",0,,1712617433
TUR13485,2020-09-18,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Turkey),EMEP: Labor Party; HDP: Peoples Democratic Party; Health Workers (Turkey); TTB: Turkish Medical Association,6,,,0,60,,792,Middle East,Turkey,Izmir,Konak,,Konak,38.4173,27.1302,1,Mezopotamya Agency,National,"On 18 September 2020, TTB held a demonstration in Alsancak quarter of Konak town, Izmir to protest the working conditions of health workers during coronavirus pandemic. The group, including HDP and EMEP members, claimed government is not capable of managing the pandemic.",0,crowd size=no report,1715049776
TUR13463,2020-09-17,2020,1,Demonstrations,Protests,Protest with intervention,Protesters (Turkey),Labor Group (Turkey),6,Police Forces of Turkey (2016-),,1,16,,792,Middle East,Turkey,Istanbul,Besiktas,,Besiktas,41.0454,29.0099,1,Bianet; Human Rights Foundation of Turkey,Other-National,"On 17 September 2020, a group of former employees of an electronic chain store which is bankrupt held a protest outside Bogazici university in Besiktas, Istanbul to demand their pending salary payments. Police intervened in the event and detained 20 protesters.",0,crowd size=at least 20,1600705030
TUR13471,2020-09-17,2020,1,Political violence,Violence against civilians,Abduction/forced disappearance,Police Forces of Turkey (2016-) National Intelligence Organization,,1,Civilians (Turkey),HDP: Peoples Democratic Party,7,17,Civilian targeting,792,Middle East,Turkey,Diyarbakir,Kayapinar,,Kayapinar,37.9791,39.9861,1,Mezopotamya Agency; Demokrat Haber,National,"On 17 September 2020, a HDP member was extra-judicially abducted by intelligence officers in Kayapinar, Diyarbakir. The abductee was approached by 3 people who identified themselves as the agents of the National Intelligence Agency, forcefully put in a vehicle and questioned about his political involvement and activities. The subject was released in the same day after getting threatened to be charged with terrorism in case he continues his political activities.",0,,1600705030
TUR13466,2020-09-17,2020,1,Strategic developments,Strategic developments,Looting/property destruction,Jinen Tirejen Roje,,3,Civilians (Turkey),Labor Group (Turkey),7,37,,792,Middle East,Turkey,Istanbul,Catalca,,Catalca,41.1432,28.4615,2,ANF News,International,"Property destruction: On 17 September 2020, Jinen Tirejen Roje initiative carried out an arson attack in Catalca district of Istanbul, inflicting material damage to a textile factory.",0,,1600705030
TUR13470,2020-09-17,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Turkey),Labor Group (Turkey); DISK: Confederation of Progressive Trade Unions of Turkey,6,,,0,60,,792,Middle East,Turkey,Istanbul,Kadikoy,,Kadikoy,40.9813,29.0521,1,Bianet,National,"On 17 September 2020, DISK organized a demonstration in Kadikoy town centre, Istanbul, protesting the work-related fatalities and recent racist attacks targeting workers in various parts of Turkey.",0,crowd size=no report,1600705030
TUR13464,2020-09-17,2020,2,Strategic developments,Strategic developments,Arrests,Police Forces of Turkey (2016-),,1,Civilians (International),Refugees/IDPs (International),7,17,,792,Middle East,Turkey,Bitlis,Bitlis,,Bitlis,38.4011,42.1078,2,Haber 7,National,"Arrests: Around 17 September 2020 (as reported), Police forces detained total 205 migrants that entered Turkey illegally at the roadside checkpoints in the central district of Bitlis.",0,,1600705031
TUR13475,2020-09-17,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Turkey),,6,,,0,60,,792,Middle East,Turkey,Sirnak,Sirnak,,Sirnak,37.5139,42.4543,1,Haberler,National,"On 17 September 2020, a protest was held outside the HDP's provincial building in Sirnak city center by family members of a PKK militant, claiming their children have been kidnapped by the PKK. The event was also attended by other protesters, accusing HDP of working with PKK.",0,crowd size=no report,1600705031
TUR13468,2020-09-17,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Turkey),,6,,,0,60,,792,Middle East,Turkey,Diyarbakir,Yenisehir,,Diyarbakir,37.9136,40.2172,1,Ihlas News Agency,National,"On 17 September 2020, families who claim their children have been kidnapped by the PKK continued their sit-in protest in front of the HDP provincial building in Diyarbakir city centre for the 379th day. The families accused HDP of working with PKK, and demanded their children be returned.",0,crowd size=no report,1618498186
TUR13476,2020-09-17,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Turkey),TTB: Turkish Medical Association; Health Workers (Turkey),6,,,0,60,,792,Middle East,Turkey,Istanbul,Sisli,,Sisli,41.0605,28.9872,1,Mezopotamya Agency,National,"On 17 September 2020, a group of health workers held a demonstration in Sisli town, Istanbul to protest the working conditions of health workers during coronavirus pandemic. The group, including TTB members, claimed government is not capable of managing the pandemic.",0,crowd size=no report,1600705031
TUR13472,2020-09-17,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Turkey),Egitim Sen: Education and Science Workers Union; Teachers (Turkey),6,,,0,60,,792,Middle East,Turkey,Mardin,Artuklu,,Mardin,37.3131,40.7436,1,Mezopotamya Agency,National,"On 17 September 2020, Egitim-Sen members staged a demonstration outside the provincial directorate of national education in Mardin town centre. The protesters claimed preparations are not ready yet for remote learning and conventional education should resume in the schools after necessary safety measures are taken.",0,crowd size=no report,1618498190
TUR13459,2020-09-17,2020,1,Strategic developments,Strategic developments,Looting/property destruction,Martyr Nuda Karker Vengeance Unit,,3,Civilians (Turkey),Labor Group (Turkey),7,37,,792,Middle East,Turkey,Agri,Agri,,Agri,39.7147,43.0402,2,ANF News,International,"Property destruction: On 17 September 2020, Martyr Nuda Karker Vengeance Unit carried out an arson attack in Fevzi Cakmak neighborhood of Agri, inflicting material damage to a supermarket.",0,,1614639424
TUR13462,2020-09-17,2020,1,Strategic developments,Strategic developments,Looting/property destruction,YPS: Civil Protection Units,The Martyr Baran Dersim Vengeance Units,2,Civilians (Turkey),Labor Group (Turkey),7,27,,792,Middle East,Turkey,Batman,Batman,,Batman,37.8874,41.1322,2,ANF News,International,"Property destruction: On 17 September 2020, Martyr Baran Dersim Vengeance Units of YPS carried out arson attacks in central district of Batman, inflicting material to two civilian vehicles and a commercial truck.",0,,1614639424
TUR13474,2020-09-17,2020,1,Political violence,Battles,Armed clash,YPS: Civil Protection Units,Martyr Sakine Cansiz Vengeance Units,2,Police Forces of Turkey (2016-),,1,12,,792,Middle East,Turkey,Diyarbakir,Silvan,,Silvan,38.1371,41.0082,2,ANF News,International,"On 17 September 2020, Martyr Sakine Cansiz Vengeance Unit attacked a police station on Batman highway in Silvan district of Diyarbakir with firearms and improvised explosives. No information on casualties was reported by source.",0,,1614639424
TUR13460,2020-09-17,2020,1,Strategic developments,Strategic developments,Looting/property destruction,Martyr Helmet Vengeance Unit,Martyr Arin Mirkan Vengeance Unit,3,Civilians (Turkey),Labor Group (Turkey),7,37,,792,Middle East,Turkey,Istanbul,Atasehir,,Atasehir,40.9931,29.1338,2,ANF News,International,"Property destruction: On 17 September 2020, Martyr Helmet and Martin Arin Mirkan Vengeance Units carried out an arson attack in Atasehir district of Istanbul, inflicting material damage to a junkyard business.",0,,1614641096
TUR13473,2020-09-17,2020,1,Strategic developments,Strategic developments,Looting/property destruction,Martyr Helmet Vengeance Unit,Martyr Arin Mirkan Vengeance Unit,3,Civilians (Turkey),Labor Group (Turkey),7,37,,792,Middle East,Turkey,Istanbul,Silivri,,Silivri,41.0850,28.2638,2,ANF News,International,"Property destruction: On 17 September 2020, Martyr Helmet and Martin Arin Mirkan Vengeance Units carried out an arson attack in Silivri district of Istanbul, inflicting material damage to a transportation company and its two trucks.",0,,1614641096
